property_id,kota,luas_bangunan_m2,luas_tanah_m2,jumlah_kamar_tidur,jumlah_kamar_mandi,jumlah_lantai,garasi,tahun_dibangun,kondisi,jarak_pusat_kota_km,dekat_sekolah,dekat_rs,dekat_mall,jenis_sertifikat,harga_idr
PROP01351,Yogyakarta,418,548,3,2,1,Tidak,2011,Perlu Renovasi,11.6,Ya,Tidak,Ya,Strata Title,6699344877
PROP01352,Jakarta Selatan,526,733,4,4,2,,1992,Perlu Renovasi,17.9,Tidak,,,SHM,27152785118
PROP01353,Medan,342,469,5,1,2,Tidak,2023,Baru,27.3,Ya,Ya,Tidak,SHM,9119113424
PROP01354,Yogyakarta,544,774,5,3,3,Ya,1989,Cukup,1.7,Ya,Ya,Ya,Strata Title,9188518860
PROP01355,Semarang,,90,4,2,2,Ya,2001,Bagus,4.4,,Tidak,Tidak,Girik,2708582707
PROP01356,Surabaya,348,,2,3,3,,2001,Perlu Renovasi,33.8,Ya,Ya,Tidak,SHM,5508221471
PROP01357,Bekasi,322,365,4,2,3,Tidak,2021,Bagus,6.1,Tidak,Ya,Ya,HGB,13303964279
PROP01358,Tangerang,313,442,6,1,2,Ya,2016,Perlu Renovasi,6.9,Ya,Ya,Tidak,Strata Title,10503438139
PROP01359,Tangerang,112,127,5,3,3,Tidak,2009,cukup,13.2,Tidak,Ya,Tidak,HGB,4259855860
PROP01360,Surabaya,317,350,2,1,2,Tidak,2006,Cukup,2.4,Ya,Ya,Tidak,Strata Title,9389282941
PROP01361,Jakarta Selatan,,281,5,1,2,Ya,1999,Bagus,33.3,Tidak,Ya,Ya,HGB,10124165941
PROP01362,Bali,567,594,4,2,1,Ya,1995,Cukup,,Ya,,Ya,SHGB,17990317728
PROP01363,Bali,571,645,2,3,2,Tidak,1991,Perlu Renovasi,16.4,Ya,Tidak,Tidak,SHGB,12125349592
PROP01364,Bandung,118,154,,1,1,Tidak,1999,,30.4,Tidak,Tidak,Ya,SHM,1187885078
PROP01365,Bali,518,617,5,4,,Ya,2020,Bagus,18.5,Ya,Ya,Tidak,SHM,
PROP01366,Bandung,446,614,4,2,3,Tidak,1987,Cukup,18.8,Tidak,Tidak,Ya,HGB,7162322926
PROP01367,Jakarta Selatan,142,247,5,4,3,Tidak,2015,Baru,32.6,Tidak,Ya,Tidak,SHM,13429200346
PROP01368,Jakarta Selatan,130,206,,1,1,Tidak,2013,Baru,7.5,Tidak,Tidak,Ya,SHM,10356046750
PROP01369,Jakarta Selatan,234,251,2,4,2,Tidak,2021,Bagus,3.9,Tidak,Tidak,Tidak,Strata Title,23740242933
PROP01370,Jakarta Barat,38,169,5,1,1,Tidak,1996,Cukup,17.8,Tidak,Tidak,Tidak,SHGB,1336361525
PROP01371,Medan,261,318,5,1,3,Ya,1997,Cukup,26.4,Ya,Ya,Tidak,SHGB,2658683836
PROP01372,Jakarta Barat,390,485,,1,3,Ya,,Baru,,Tidak,Ya,Tidak,Girik,23584706260
PROP01373,Semarang,368,412,5,3,2,Tidak,2023,Perlu Renovasi,17,Tidak,Tidak,Tidak,SHM,5355456285
PROP01374,Bali,,749,2,3,2,Tidak,2022,Perlu Renovasi,2.1,Ya,Tidak,Tidak,HGB,30319207083
PROP01375,Yogyakarta,94,255,1,1,1,Ya,1987,Baru,,Ya,,Tidak,SHM,2597517448
PROP01376,Bekasi,500,593,3,4,2,Tidak,2002,Perlu Renovasi,27.5,Ya,Ya,Tidak,Strata Title,5924812940
PROP01377,Yogyakarta,336,365,3,4,3,Ya,1995,Baru,20.6,Ya,Ya,Ya,HGB,
PROP01378,Bali,559,665,5,1,1,Tidak,2011,Baru,22.3,Tidak,Ya,Tidak,Strata Title,30900266786
PROP01379,Tangerang,70,279,1,3,2,Tidak,2022,Bagus,19.1,Tidak,Tidak,Tidak,SHGB,2830865081
PROP01380,Jakarta Selatan,250,469,2,1,1,Tidak,1997,Cukup,5.3,Ya,Tidak,Tidak,HGB,19409653035
PROP01381,Jakarta Selatan,352,426,1,2,3,Ya,2002,Cukup,7,Tidak,Tidak,Ya,SHGB,22857019603
PROP01382,Bandung,587,600,5,1,1,Tidak,2005,B@gus,21,Ya,Tidak,Ya,Strata Title,12548789640
PROP01383,Surabaya,257,375,4,1,3,Ya,2000,Bagus,27.1,,Tidak,Tidak,SHM,7859229302
PROP01384,Bali,158,158,6,4,1,Tidak,2005,Cukup,13.1,Ya,Ya,Ya,HGB,8952150887
PROP01385,Surabaya,73,248,2,4,2,Tidak,2021,Baru,22.3,Ya,Tidak,Tidak,HGB,2865749935
PROP01386,Yogyakarta,347,520,6,2,2,Ya,1990,Baru,23.7,Tidak,Tidak,Ya,Girik,8436777501
PROP01387,Jakarta Utara,77,220,6,3,2,Tidak,1997,Baru,20,Ya,Tidak,Ya,SHM,4701508656
PROP01388,Jakarta Utara,52,238,3,1,1,Ya,2012,Bagus,18.3,Tidak,Tidak,Ya,SHM,1734828993
PROP01389,Bekasi,496,648,2,1,1,Ya,2014,Baru,6.8,Tidak,Tidak,Ya,SHGB,20138651873
PROP01390,Semarang,559,690,1,3,3,Tidak,1995,Bagus,11.2,Tidak,,Ya,SHGB,12569529375
PROP01391,Semarang,456,532,3,3,3,Ya,2000,Perlu Renovasi,,Ya,Ya,Tidak,HGB,7100460080
PROP01392,Semarang,136,294,1,2,2,Ya,1986,Bagus,33.2,Ya,Tidak,Ya,Strata Title,2157416384
PROP01393,Jakarta Barat,117,338,6,2,1,Ya,2013,Perlu Renovasi,8.7,,Tidak,Ya,SHGB,6823472842
PROP01394,Jakarta Utara,220,426,6,3,3,Tidak,2014,Cukup,,Tidak,Tidak,Ya,Girik,10615474526
PROP01395,Semarang,587,723,3,4,3,Ya,2009,Cukup,13.8,Ya,Tidak,Tidak,Girik,10874592502
PROP01396,Jakarta Selatan,277,477,6,3,1,Ya,2011,Bagus,21.7,Tidak,Tidak,Tidak,SHM,19741569864
PROP01397,Jakarta Barat,415,452,5,3,3,Tidak,1986,,31.3,Tidak,Ya,Tidak,HGB,11538998045
PROP01398,Jakarta Barat,598,653,1,4,2,Ya,2011,Cukup,21.2,Ya,Tidak,Ya,,19761242571
PROP01399,Medan,85,226,2,4,2,Ya,1996,Bagus,20.9,Ya,Tidak,,SHM,949265931
PROP01400,Bekasi,157,358,5,2,3,Tidak,1989,Bagus,21,Ya,Ya,Tidak,SHGB,3852187129
PROP01401,Yogyakarta,463,,5,2,1,Tidak,2021,Perlu Renovasi,5,Tidak,Tidak,Ya,Girik,11146445785
PROP01402,Jakarta Barat,51,164,4,4,3,Ya,2024,Baru,7.3,Ya,Ya,Ya,SHGB,5534229480
PROP01403,Bandung,470,535,3,2,3,Tidak,2001,Bagus,12.2,Ya,Tidak,Ya,HGB,10228507153
PROP01404,Jakarta Barat,200,224,5,3,3,Tidak,1986,Cukup,13.4,Ya,Ya,Tidak,HGB,7741383491
PROP01405,Jakarta Barat,540,,3,4,3,Tidak,2001,Baru,32.1,Tidak,Tidak,Tidak,SHM,27624413147
PROP01406,Tangerang,59,228,,3,1,Ya,1995,Bagus,1.5,Tidak,Ya,Tidak,SHM,3385913868
PROP01407,Jakarta Selatan,,359,3,2,1,Ya,1988,Cukup,10,Tidak,Ya,Tidak,SHM,26486115940
PROP01408,Semarang,501,664,3,2,1,Ya,2011,Bagus,17.3,Ya,Tidak,Ya,Strata Title,12508062367
PROP01409,Jakarta Utara,472,660,2,4,2,Tidak,2020,Perlu Renovasi,34.6,Ya,Tidak,Tidak,HGB,8898453874
PROP01410,Jakarta Utara,536,603,6,2,3,Ya,2017,Cukup,6.3,Ya,Ya,Tidak,SHM,23344043359
PROP01411,Bekasi,123,126,3,3,3,Tidak,2011,Baru,13.7,Tidak,Ya,Tidak,Strata Title,4980654546
PROP01412,Surabaya,48,111,4,3,1,Ya,1998,Baru,28.8,Tidak,Ya,Tidak,SHGB,1629141583
PROP01413,Jakarta Utara,582,704,3,1,1,Ya,2011,Baru,29.7,Ya,Ya,Ya,HGB,25640144242
PROP01414,Bekasi,208,438,2,3,1,Ya,1992,Baru,29.6,Tidak,Tidak,Tidak,SHM,6088364849
PROP01415,Jakarta Selatan,141,377,1,2,2,Ya,1985,Cukup,33.2,,Tidak,Ya,Girik,4419105859
PROP01416,Medan,38,96,2,3,2,Ya,1986,Bagus,5.5,Tidak,Ya,Tidak,SHGB,933711922
PROP01417,Bandung,154,394,5,4,3,Tidak,2012,Perlu Renovasi,8.3,Ya,Tidak,Tidak,Girik,3965705459
PROP01418,Surabaya,552,725,6,3,2,Ya,2016,Bagus,25.4,Ya,Ya,Tidak,Girik,26095926522
PROP01419,Jakarta Utara,223,417,2,1,2,Tidak,2021,Bagus,21.6,Tidak,Tidak,,SHGB,9525897184
PROP01420,Semarang,594,,3,2,1,Ya,2012,Perlu Renovasi,3.9,Tidak,Ya,Ya,SHM,14469011823
PROP01421,Jakarta Barat,555,652,4,2,2,Tidak,1999,Bagus,4.9,Ya,Ya,Ya,Girik,36342997890
PROP01422,Bandung,179,267,6,4,1,Tidak,2021,Bagus,23.1,Tidak,Tidak,Ya,SHGB,5669152745
PROP01423,Semarang,194,352,3,3,1,Ya,1986,Bagus,6.7,Tidak,,Tidak,HGB,6143614596
PROP01424,Semarang,434,499,6,4,1,Tidak,2006,Cukup,3,Ya,Tidak,Ya,Strata Title,16453600592
PROP01425,Bandung,123,160,1,4,2,Tidak,2023,Baru,12.3,Tidak,Tidak,Tidak,Strata Title,4754819963
PROP01426,Bekasi,477,545,4,4,1,Tidak,1997,Perlu Renovasi,6.3,Ya,Ya,Tidak,SHM,10971573109
PROP01427,Bandung,449,,2,1,3,Ya,1987,Bagus,11.2,Ya,Ya,Ya,Girik,
PROP01428,Surabaya,140,,2,4,1,Ya,2015,Bagus,16.1,Ya,Tidak,Tidak,Strata Title,6394125977
PROP01429,Medan,227,436,3,3,1,Ya,1995,,6.7,Ya,Tidak,Ya,SHM,3202680198
PROP01430,Bekasi,373,604,1,3,3,Tidak,2014,Cukup,21.4,Tidak,Tidak,Tidak,SHM,
PROP01431,Bali,247,458,2,2,1,Ya,2005,Cukup,12.8,Ya,Ya,Tidak,Girik,10155232143
PROP01432,Jakarta Selatan,552,704,4,,2,Tidak,2016,Perlu Renovasi,12.3,Tidak,Ya,Ya,Girik,31431381362
PROP01433,Medan,500,683,5,2,3,Tidak,2017,Cukup,2.9,Ya,Ya,Ya,HGB,8338399812
PROP01434,Yogyakarta,53,248,1,1,3,Ya,1989,Bagus,3.3,Tidak,Ya,Tidak,HGB,913483429
PROP01435,Jakarta Barat,191,195,2,2,2,Tidak,2022,Cukup,11.2,Ya,Tidak,Tidak,Girik,7654154624
PROP01436,Jakarta Utara,197,,2,4,1,Ya,2015,Cukup,27.6,Tidak,Tidak,Ya,SHM,4401849312
PROP01437,Jakarta Barat,284,325,6,3,3,Tidak,2004,Cukup,27.8,Ya,Tidak,Tidak,HGB,15293778433
PROP01438,Jakarta Barat,591,786,1,3,3,Ya,2009,Bagus,8.2,Tidak,Tidak,Tidak,SHM,44647323077
PROP01439,Jakarta Utara,72,182,6,4,1,Ya,2023,Bagus,,Tidak,Tidak,Tidak,HGB,3419493537
PROP01440,Jakarta Selatan,137,,5,2,3,Tidak,2020,Bagus,33.8,Ya,Ya,Tidak,Strata Title,
PROP01441,Medan,262,428,3,1,1,Ya,2016,Bagus,27,Tidak,Ya,Ya,Strata Title,3234367852
PROP01442,Bekasi,226,241,1,2,1,Ya,1999,Baru,24.7,Ya,Tidak,Tidak,SHM,7385480192
PROP01443,Surabaya,430,541,3,3,2,Ya,2017,Baru,20.7,Tidak,Tidak,,Girik,22583020043
PROP01444,Tangerang,77,313,6,2,2,Tidak,2001,Baru,0.3,Ya,Ya,Tidak,HGB,6482733649
PROP01445,Tangerang,394,602,3,4,3,Ya,2015,Perlu Renovasi,20,Tidak,Tidak,Tidak,SHM,10112342660
PROP01446,Bandung,277,329,,4,2,Tidak,2005,Perlu Renovasi,33.3,Ya,Ya,Ya,Strata Title,3079001312
PROP01447,Jakarta Utara,320,452,5,1,3,Tidak,2009,Bagus,,Tidak,Ya,Ya,Girik,8663430728
PROP01448,Jakarta Utara,434,505,2,2,3,Ya,2004,Bagus,27.8,Tidak,Tidak,Ya,SHM,14319422511
PROP01449,Bali,341,385,1,3,2,,2013,Baru,20.1,Tidak,Ya,Ya,HGB,13719651340
PROP01450,Semarang,358,524,3,4,3,Tidak,2001,Bagus,22.3,Tidak,Ya,Tidak,,6771878754
PROP01451,Bekasi,512,591,6,4,3,,2012,Cukup,32,Tidak,Tidak,Ya,SHGB,9467886055
PROP01452,Jakarta Utara,571,660,2,1,3,Tidak,2001,Baru,5.3,,Ya,Ya,SHGB,32373439156
PROP01453,Surabaya,,575,6,1,2,Ya,2008,Baru,2.3,Ya,Ya,Tidak,Strata Title,48599508880
PROP01454,Yogyakarta,579,719,4,3,3,Ya,2002,Perlu Renovasi,22.5,Ya,Ya,Tidak,Strata Title,8162277345
PROP01455,Tangerang,326,423,3,3,2,Tidak,2005,Perlu Renovasi,11.4,Ya,Ya,Tidak,Girik,
PROP01456,Medan,170,196,6,2,1,Tidak,1994,Baru,24.7,Tidak,Ya,Tidak,HGB,3319333870
PROP01457,Medan,299,321,3,1,1,Ya,1988,Bagus,2.5,Tidak,Ya,Ya,SHGB,8550281328
PROP01458,Jakarta Utara,154,187,4,1,2,Ya,2010,Baru,16.9,Ya,Tidak,Tidak,HGB,7561428594
PROP01459,Bekasi,120,152,4,2,2,Tidak,2017,Cukup,30.3,Tidak,Ya,Tidak,Girik,2133189608
PROP01460,Bandung,487,619,5,3,1,Ya,2018,Cukup,14.5,Ya,Tidak,Ya,Strata Title,13756070048
PROP01461,Jakarta Barat,149,273,2,1,3,Tidak,1996,Cukup,14.6,Tidak,Tidak,Ya,SHGB,6335776064
PROP01462,Semarang,70,218,2,3,1,Ya,1986,Perlu Renovasi,24.1,Ya,Ya,Ya,HGB,990224823
PROP01463,Semarang,346,358,6,1,3,,2011,Perlu Renovasi,15.3,Ya,Tidak,Ya,Girik,5789229006
PROP01464,Bekasi,135,172,2,2,,Tidak,1996,Cukup,27.9,Tidak,Ya,Ya,SHGB,1734494803
PROP01465,Bali,244,311,6,3,3,Ya,2013,Bagus,1.5,Tidak,Tidak,Ya,SHGB,21635643299
PROP01466,Medan,209,229,4,3,1,Tidak,2018,Bagus,34.5,Ya,Ya,Ya,Girik,3513463752
PROP01467,Bandung,211,439,3,2,3,Ya,1997,Cukup,13.7,Ya,Ya,Tidak,SHGB,5250383686
PROP01468,Jakarta Utara,243,456,5,2,3,Tidak,1989,Baru,16.8,Ya,Ya,Ya,Strata Title,10743401934
PROP01469,Tangerang,157,399,5,4,2,Ya,2017,Bagus,14,Tidak,Tidak,Tidak,SHGB,6822170492
PROP01470,Jakarta Utara,448,693,3,1,2,Ya,2014,Perlu Renovasi,30.9,Tidak,Ya,Tidak,SHM,8653925447
PROP01471,Bandung,87,97,3,2,2,,1993,Perlu Renovasi,6.5,Tidak,Ya,Tidak,SHGB,1569270036
PROP01472,Bekasi,456,614,5,2,1,Tidak,2005,Bagus,2.8,Ya,Tidak,Ya,Girik,19321823458
PROP01473,Jakarta Selatan,376,458,4,3,1,Ya,2008,Baru,18.9,Ya,Tidak,Tidak,Strata Title,44392859842
PROP01474,Bekasi,543,683,2,2,3,Tidak,1995,Cukup,24.7,Ya,Tidak,,SHM,11897457248
PROP01475,Yogyakarta,350,456,6,3,1,Ya,2011,Baru,22,Ya,Tidak,Tidak,SHM,7476754007
PROP01476,Semarang,157,285,3,1,2,Tidak,2019,Perlu Renovasi,5.6,Ya,Ya,Ya,SHM,3509993057
PROP01477,Bandung,540,769,,2,2,Ya,2003,Cukup,5.1,Tidak,Ya,Ya,SHGB,10858587683
PROP01478,Bandung,585,698,6,3,3,Ya,2016,,21.4,Ya,Ya,Tidak,Girik,15940630372
PROP01479,Bali,72,173,6,4,2,Tidak,2016,Bagus,34.8,Ya,Ya,Tidak,Girik,3691888646
PROP01480,Surabaya,254,486,5,2,2,Ya,2015,Bagus,22.4,Tidak,Tidak,,Strata Title,11291815023
PROP01481,Medan,573,762,6,1,3,Tidak,1988,Bagus,5.9,,Tidak,Tidak,SHGB,13421059490
PROP01482,Jakarta Selatan,296,470,6,1,1,Tidak,1989,Baru,17.5,Ya,Ya,,Girik,32505388357
PROP01483,Bali,511,,5,2,3,Ya,2004,Bagus,6.2,Ya,Ya,Ya,Girik,40164502035
PROP01484,Yogyakarta,575,604,5,2,1,Ya,2017,Perlu Renovasi,2.3,Tidak,Tidak,Tidak,Girik,13798170238
PROP01485,Surabaya,464,481,4,3,2,Tidak,,Baru,31.7,Tidak,Tidak,,SHGB,20690000488
PROP01486,Jakarta Selatan,316,394,6,1,2,Ya,2001,Baru,16.5,Tidak,Ya,Tidak,SHM,34097843037
PROP01487,Jakarta Selatan,393,493,2,1,2,Ya,2011,Perlu Renovasi,34.3,,Ya,Ya,Girik,17333737291
PROP01488,Tangerang,108,127,4,3,3,Tidak,2018,Baru,16.7,Ya,Ya,Ya,SHGB,3603188185
PROP01489,Yogyakarta,184,407,5,4,3,Ya,2024,Cukup,2.7,Tidak,Tidak,Ya,SHGB,5765777122
PROP01490,Jakarta Barat,249,294,3,3,3,Ya,2020,Cukup,29.4,Ya,Ya,Ya,HGB,8808836715
PROP01491,Surabaya,361,369,5,4,3,Tidak,2017,Perlu Renovasi,34,Tidak,Ya,Tidak,Strata Title,8165576353
PROP01492,Semarang,124,310,1,2,3,Tidak,1996,Cukup,11.3,Ya,,Ya,HGB,2014621787
PROP01493,Yogyakarta,427,561,3,2,2,Ya,1997,Baru,,Ya,Ya,,Girik,11126541120
PROP01494,Jakarta Barat,67,226,3,2,2,Tidak,2019,B@gus,14.5,Tidak,Ya,Ya,Strata Title,3193696010
PROP01495,Yogyakarta,568,586,6,4,3,Ya,1992,Bagus,17.8,Tidak,Ya,Ya,HGB,12537889873
PROP01496,Medan,311,351,6,3,1,Ya,2006,Perlu Renovasi,8.8,Tidak,Ya,Tidak,Strata Title,6282002309
PROP01497,Semarang,,167,6,4,3,Ya,1992,Baru,25.3,Ya,Ya,Tidak,SHM,918972380
PROP01498,Bali,415,582,2,,3,Tidak,2009,Baru,26.4,Tidak,Ya,Tidak,SHGB,14266562807
PROP01499,Jakarta Selatan,142,206,1,2,2,Tidak,2021,Cukup,31,,Tidak,Ya,SHM,5474042162
PROP01500,Jakarta Selatan,556,793,6,3,3,Ya,2002,Bagus,6.4,Tidak,Ya,Ya,SHGB,45933163677
PROP01501,Bekasi,228,408,2,3,1,Ya,1997,Baru,4.5,Tidak,Ya,Ya,HGB,11006518132
PROP01502,Bekasi,175,310,6,1,3,Ya,2006,Bagus,29.7,Ya,Ya,Ya,SHGB,
PROP01503,Jakarta Selatan,136,331,1,4,3,Ya,2007,Bagus,16.5,Tidak,Ya,Tidak,HGB,7354120428
PROP01504,Jakarta Selatan,179,374,5,4,1,Tidak,1997,Bagus,12.5,Ya,Tidak,Tidak,SHM,14451668737
PROP01505,Tangerang,111,194,5,4,2,Tidak,1999,Baru,19.8,Ya,Ya,Tidak,HGB,5379761573
PROP01506,Yogyakarta,334,518,5,1,1,Ya,2014,Baru,25.1,Ya,Ya,Tidak,HGB,6957521176
PROP01507,Bandung,,506,1,2,3,,2012,Cukup,10.3,Tidak,Tidak,Ya,SHGB,8120470357
PROP01508,Tangerang,235,359,1,2,2,Ya,2006,,21.6,Ya,Ya,Tidak,HGB,3100930695
PROP01509,Jakarta Utara,351,421,1,2,3,Ya,2019,Perlu Renovasi,11.5,Tidak,,Ya,SHGB,7884475150
PROP01510,Jakarta Selatan,57,284,2,1,1,Tidak,2019,Baru,,Ya,Ya,Ya,Girik,4361078313
PROP01511,Surabaya,487,551,2,1,2,Tidak,1989,Baru,33.2,Tidak,Tidak,Tidak,Girik,14538190516
PROP01512,Jakarta Barat,508,593,,1,3,Tidak,2023,Bagus,30.9,Tidak,Tidak,Tidak,SHGB,23786849408
PROP01513,Bali,380,435,4,4,1,,1987,Baru,22.2,Tidak,Ya,Tidak,SHM,22210686708
PROP01514,Jakarta Barat,121,134,3,2,2,Tidak,,,19,Tidak,Tidak,Tidak,SHGB,4297969644
PROP01515,Tangerang,575,710,4,1,3,Ya,2001,Bagus,15.6,Tidak,Tidak,Tidak,Strata Title,21756266186
PROP01516,Jakarta Selatan,440,536,4,4,3,Ya,2018,Bagus,21.4,Ya,Tidak,Tidak,SHGB,36539149125
PROP01517,Semarang,579,765,1,3,3,Tidak,2023,Bagus,30.4,Ya,Tidak,Ya,Girik,11278842118
PROP01518,Bali,398,575,1,3,3,Ya,1990,Bagus,27.4,Tidak,Tidak,Ya,Girik,11145516346
PROP01519,Tangerang,136,375,1,4,3,Tidak,2021,Perlu Renovasi,1.8,Tidak,,Tidak,Strata Title,4866145066
PROP01520,Bandung,224,384,6,3,2,Tidak,2023,Cukup,21.9,Ya,Tidak,Tidak,Girik,6296212325
PROP01521,Bekasi,576,611,2,3,3,Tidak,2014,Perlu Renovasi,19.6,Tidak,Ya,Tidak,SHM,8473772510
PROP01522,Medan,185,358,3,2,2,Tidak,1987,Perlu Renovasi,14.7,Ya,Tidak,Tidak,Girik,2352322697
PROP01523,Medan,447,514,1,3,3,Ya,2009,Baru,29,Tidak,Tidak,Ya,Girik,7503578581
PROP01524,Bekasi,385,470,5,1,1,Tidak,2005,Baru,28.3,Ya,Tidak,Ya,Strata Title,9257646693
PROP01525,Bandung,82,274,1,1,3,Tidak,2019,Cukup,28.8,Tidak,Ya,Tidak,SHGB,1067747430
PROP01526,Bandung,39,185,1,2,3,Tidak,2005,Perlu Renovasi,4.6,Ya,Tidak,Tidak,HGB,523100579
PROP01527,Surabaya,174,400,6,1,2,,2022,Perlu Renovasi,3.2,Ya,Tidak,Tidak,Girik,6577055755
PROP01528,Medan,551,568,3,4,3,Tidak,2024,Baru,,Ya,,Ya,Girik,15450862754
PROP01529,Jakarta Selatan,598,830,2,3,2,Tidak,2010,Bagus,4.7,Tidak,,Tidak,Girik,62216262272
PROP01530,Bali,55,218,4,4,1,Tidak,2020,Cukup,17,Tidak,Tidak,Tidak,,2886204132
PROP01531,Tangerang,579,632,6,3,2,Tidak,2007,Bagus,10.8,Ya,Ya,Tidak,SHGB,
PROP01532,Bali,385,417,1,4,2,Tidak,2013,Baru,14.7,Ya,Ya,Tidak,SHGB,16679287725
PROP01533,Jakarta Selatan,31,224,3,1,3,,2005,Perlu Renovasi,31.2,Ya,,Ya,HGB,1184646232
PROP01534,Bali,300,330,1,1,2,Tidak,2019,Baru,18.9,Ya,Tidak,Tidak,SHM,18562803170
PROP01535,Jakarta Utara,597,762,3,1,2,Ya,1985,Bagus,0.5,Ya,Tidak,,Strata Title,31760513659
PROP01536,Semarang,554,740,2,4,2,Tidak,2009,Baru,11.2,Ya,Tidak,Tidak,HGB,16175946324
PROP01537,Bekasi,349,412,5,3,2,Tidak,1992,Cukup,31.9,Ya,Tidak,,Strata Title,7989483287
PROP01538,Jakarta Barat,452,631,5,4,2,Tidak,2015,Perlu Renovasi,4.5,Ya,Ya,,Girik,16918732004
PROP01539,Jakarta Utara,431,604,4,3,2,,2003,Bagus,10.1,Tidak,Ya,Tidak,HGB,24686289485
PROP01540,Medan,197,306,6,1,1,,2022,Bagus,33.3,Tidak,Tidak,Ya,HGB,3196921534
PROP01541,Jakarta Selatan,26,157,6,1,3,Ya,1996,Cukup,25.2,Ya,Tidak,Tidak,SHGB,1681500016
PROP01542,Jakarta Barat,132,337,2,3,2,Tidak,2018,Bagus,1.1,Tidak,Tidak,Ya,Girik,7529669247
PROP01543,Bandung,104,313,5,3,2,Tidak,2004,,14.1,Ya,Ya,Tidak,Strata Title,2250990624
PROP01544,Bekasi,21,110,1,2,3,Tidak,1991,Cukup,31.5,Ya,Ya,Ya,SHM,416194574
PROP01545,Bandung,395,556,1,4,3,Ya,1986,Baru,25.3,Ya,Ya,Ya,SHGB,10018730768
PROP01546,Surabaya,356,387,1,4,1,Ya,2015,Bagus,2.3,Tidak,Ya,Tidak,Girik,16631279003
PROP01547,Semarang,512,674,,2,3,Tidak,1996,Baru,,Ya,Tidak,Tidak,Strata Title,13940623372
PROP01548,Jakarta Utara,300,,5,4,1,Tidak,2015,,3.6,Tidak,Ya,Ya,SHM,19603347742
PROP01549,Medan,519,619,2,3,3,Tidak,2014,Perlu Renovasi,19.2,Tidak,Tidak,Tidak,Girik,5315042819
PROP01550,Surabaya,430,628,4,1,3,Ya,2002,B@ru,18.6,Ya,Ya,Ya,Strata Title,26117961427
PROP01551,Yogyakarta,197,,3,4,2,Tidak,2016,Cukup,10.1,,Tidak,Tidak,SHGB,3425588954
PROP01552,Bandung,594,785,4,2,3,Tidak,2000,Perlu Renovasi,10.2,Ya,Ya,Ya,Girik,13303073888
PROP01553,Tangerang,241,245,4,1,3,Tidak,2020,Baru,32.7,Tidak,Tidak,,,11109974530
PROP01554,Semarang,29,226,1,3,2,Tidak,2004,Cukup,13.1,Tidak,,Ya,Strata Title,
PROP01555,Surabaya,388,439,1,3,2,Ya,2001,Bagus,4.8,Ya,Tidak,Tidak,SHM,14083297861
PROP01556,Semarang,87,282,2,2,2,Tidak,2001,Bagus,16.1,Ya,,Ya,SHM,2396040881
PROP01557,Jakarta Utara,347,540,3,1,2,Ya,2008,Cukup,16.6,Ya,Ya,Tidak,SHGB,9143324995
PROP01558,Bandung,468,535,3,2,3,Tidak,2006,Baru,27.1,Ya,Ya,Ya,SHGB,13258226193
PROP01559,Jakarta Barat,,459,5,4,2,Tidak,2013,Perlu Renovasi,17.5,Ya,Ya,Tidak,Girik,14006477643
PROP01560,Jakarta Utara,97,183,1,4,1,Ya,1998,Perlu Renovasi,28.2,Tidak,Ya,Ya,SHGB,1721598555
PROP01561,Semarang,383,518,1,4,1,Ya,1989,Perlu Renovasi,18.9,Ya,Ya,Ya,Girik,4102175811
PROP01562,Surabaya,213,452,1,1,1,Tidak,1995,Perlu Renovasi,25.9,Tidak,Ya,Tidak,SHM,4410495399
PROP01563,Jakarta Selatan,408,449,3,3,1,Ya,1992,Cukup,31.7,Tidak,Ya,Tidak,Strata Title,15243409713
PROP01564,Jakarta Selatan,332,332,5,1,1,Ya,1990,Baru,9.6,Tidak,Ya,Tidak,HGB,44209705770
PROP01565,Jakarta Selatan,359,562,6,1,1,Ya,2014,Baru,34.7,Ya,Tidak,Ya,Girik,37958771939
PROP01566,Tangerang,133,284,6,2,1,,1985,Baru,18,Ya,Ya,Ya,HGB,5144957061
PROP01567,Surabaya,355,553,4,2,1,Ya,,Cukup,8.7,Tidak,Ya,,SHM,10718609202
PROP01568,Bekasi,26,137,4,2,3,Tidak,2014,Perlu Renovasi,31.7,Tidak,Tidak,Ya,SHGB,375557126
PROP01569,Jakarta Utara,160,241,3,,1,Ya,2023,Bagus,23.9,Ya,Ya,Tidak,Girik,6432552329
PROP01570,Bali,353,362,2,4,1,Tidak,2004,Cukup,3.4,Tidak,Tidak,Ya,Girik,16684398224
PROP01571,Jakarta Utara,73,126,3,2,2,Ya,2011,Baru,34.5,Tidak,Ya,Ya,SHGB,3411855852
PROP01572,Medan,530,623,6,4,1,Ya,1985,Cukup,13.8,Tidak,Ya,Ya,SHM,10487525382
PROP01573,Jakarta Barat,69,121,6,4,3,Tidak,2003,Cukup,21.1,Ya,Ya,Tidak,SHGB,3602245800
PROP01574,Jakarta Selatan,358,574,2,1,1,,2019,Perlu Renovasi,0.7,Ya,Ya,Tidak,SHM,17931821190
PROP01575,Bandung,346,580,5,3,3,,2008,Perlu Renovasi,16.2,Tidak,Ya,Tidak,SHM,7988420709
